time,speed
0.0005279999999998619,905.0
0.0004850000000000687,905.0
0.0012980000000000214,902.5
0.0008010000000000517,902.5
0.000632000000000188,906.25
0.0006749999999999812,903.75
0.0006979999999998654,907.5
0.0006319999999999659,910.0
0.0005450000000000177,905.0
0.0005790000000001072,906.25
0.0005930000000000657,905.0
0.0006639999999999979,905.0
0.0004949999999999122,906.25
0.0006710000000000882,906.25
0.0006669999999999732,906.25
0.0006990000000000052,905.0
0.000676000000000121,907.5
0.0006639999999999979,908.75
0.0005619999999999514,905.0
0.0005440000000001,908.75
0.0005580000000000584,905.0
0.0006319999999999659,908.75
0.0005589999999999762,906.25
0.0005830000000000002,898.75
0.0006689999999998086,906.25
0.0006340000000000234,906.25
0.0005889999999999507,906.25
0.000684000000000129,906.25
0.0006450000000000067,907.5
0.0006110000000001392,905.0
0.0006010000000000737,905.0
0.0005729999999999347,905.0
0.0005450000000000177,910.0
0.0005250000000001087,907.5
0.0007300000000001194,900.0
0.0009020000000001804,906.25
0.0006639999999999979,901.25
0.000684000000000129,906.25
0.0006440000000000889,905.0
0.000684000000000129,907.5
0.0006340000000000234,907.5
0.0006090000000000817,908.75
0.0006030000000001312,906.25
0.0005490000000001327,903.75
0.0006859999999999644,903.75
0.0006479999999999819,902.5
0.0005459999999999354,906.25
0.0006900000000000794,905.0
0.0006639999999999979,906.25
0.0006660000000000554,906.25
0.0006939999999999724,906.25
0.0006949999999998902,905.0
0.0005529999999998036,905.0
0.0005930000000000657,907.5
0.0008859999999999424,905.0
0.0007109999999999062,906.25
0.0005999999999999339,906.25
0.0006770000000000387,905.0
0.0006889999999999397,905.0
0.0006860000000001865,905.0
0.0005290000000000017,906.25
0.0006569999999999077,905.0
0.0006779999999999564,906.25
0.0005180000000000184,905.0
0.0009330000000000727,905.0
0.0007340000000000124,906.25
0.0005239999999999689,905.0
0.0006639999999999979,905.0
0.0006649999999999157,905.0
0.000676000000000121,906.25
0.0006579999999998254,905.0
0.0006059999999998844,905.0
0.0006669999999999732,906.25
0.0006959999999998079,905.0
0.0006709999999998661,906.25
0.0006659999999998334,905.0
0.0005739999999998524,906.25
0.0005550000000000832,905.0
0.0006699999999999484,900.0
0.0005619999999999514,905.0
0.000484000000000151,906.25
0.0006559999999999899,905.0
0.0006310000000000482,907.5
0.0005489999999999107,911.25
0.0006999999999999229,907.5
0.0006800000000000139,905.0
0.0005910000000000082,905.0
0.0006010000000000737,905.0
0.0007589999999999542,905.0
0.0006659999999998334,906.25
0.0005299999999999194,906.25
0.0004809999999999537,907.5
0.0006709999999998661,903.75
0.0006079999999999419,907.5
0.0006819999999998494,908.75
0.0007239999999999469,908.75
0.0006790000000000962,907.5
0.0006630000000000802,907.5
0.0006939999999999724,901.25
0.0006779999999999564,906.25
0.0006430000000001712,906.25
0.0006459999999999244,905.0
0.0005390000000000672,905.0
0.0005290000000000017,905.0
0.0007079999999999309,905.0
0.0006909999999999972,905.0
0.0007140000000001034,906.25
0.0007019999999999804,905.0
0.0007029999999998982,903.75
0.0005859999999999754,905.0
0.0006159999999999499,898.75
0.0005100000000000104,897.5
0.0005100000000000104,897.5
0.0004809999999999537,905.0
0.0005399999999999849,907.5
0.0006549999999998501,911.25
0.0006800000000000139,906.25
0.0005720000000000169,910.0
0.0006900000000000794,906.25
0.000668000000000113,902.5
0.0005969999999999587,905.0
0.0004949999999999122,905.0
0.0005070000000000352,897.5
0.0004770000000000607,906.25
0.0005459999999999354,905.0
0.0004770000000000607,905.0
0.0007090000000000707,906.25
0.0006499999999998174,905.0
0.0013119999999999798,907.5
0.0007429999999999382,905.0
0.0006969999999999477,907.5
0.0006679999999998909,902.5
0.0005570000000001407,898.75
0.00047799999999997844,905.0
0.0005149999999998212,905.0
0.0005029999999999202,907.5
0.000692000000000137,910.0
0.0005470000000000752,905.0
0.0006199999999998429,906.25
0.0006710000000000882,905.0
0.0005569999999999187,908.75
0.0006790000000000962,903.75
0.000668000000000113,906.25
0.0006129999999999747,905.0
0.0005470000000000752,906.25
0.00050400000000006,905.0
0.0007870000000000932,905.0
0.0007129999999999637,906.25
0.000568000000000124,905.0
0.0007140000000001034,906.25
0.0006159999999999499,906.25
0.00058400000000014,906.25
0.0004969999999999697,905.0
0.0006839999999999069,905.0
0.0006850000000000467,905.0
0.0005820000000000825,905.0
0.0009030000000000982,906.25
0.0006690000000000307,905.0
0.0005759999999999099,906.25
0.00151100000000004,906.25
0.0013460000000000694,905.0
0.0015140000000000153,903.75
0.0012530000000001706,907.5
0.001150999999999902,906.25
0.0015180000000001304,907.5
0.0012030000000000651,905.0
0.0012399999999999078,906.25
0.0011820000000000164,905.0
0.0011039999999999939,906.25
0.0012639999999999318,905.0
0.001290999999999931,906.25
0.0012050000000001226,906.25
0.0011410000000000586,906.25
0.0012320000000001219,905.0
0.0012699999999998823,906.25
0.0011839999999998518,905.0
0.0011600000000000499,905.0
0.001326999999999856,905.0
0.0010839999999998629,905.0
0.0013339999999999463,906.25
0.0011790000000000411,905.0
0.0011579999999999924,901.25
0.001124000000000125,905.0
0.0011890000000001066,901.25
0.0012640000000001539,905.0
0.0012879999999999558,903.75
0.0011479999999999269,906.25
0.0011120000000000019,905.0
0.0006990000000000052,905.0
0.0014700000000000824,905.0
0.0014060000000000183,905.0
0.0010479999999999379,906.25
0.0010510000000001352,905.0
0.000992000000000104,902.5
0.0012119999999999909,906.25
0.0006360000000000809,905.0
0.0006279999999998509,908.75
0.0008650000000001157,908.75
0.0008850000000000247,906.25
0.0007200000000000539,905.0
0.0006790000000000962,907.5
0.0005880000000000329,906.25
0.0005850000000000577,905.0
0.0005199999999998539,905.0
0.0005950000000001232,906.25
0.0006299999999999084,905.0
0.0006589999999999652,906.25
0.0011220000000000674,905.0
0.0006770000000000387,905.0
0.0006489999999998997,905.0
0.0006710000000000882,905.0
0.0006820000000000714,906.25
0.0005999999999999339,905.0
0.0005509999999999682,906.25
0.0006630000000000802,906.25
0.0006020000000002135,905.0
0.0005899999999998684,910.0
0.0006530000000000147,905.0
0.0006839999999999069,907.5
0.000616000000000172,906.25
0.0006690000000000307,902.5
0.000676000000000121,903.75
0.0006489999999998997,901.25
0.0006329999999998837,907.5
0.0014119999999999688,906.25
0.0011879999999999669,900.0
0.0013510000000001021,903.75
0.0011350000000001081,903.75
0.0012760000000000549,910.0
0.0012510000000001131,908.75
0.001363000000000003,907.5
0.0012259999999999494,906.25
0.0012049999999999006,906.25
0.0013440000000000119,897.5
0.0012759999999998328,898.75
0.0012290000000001466,900.0
0.0013449999999999296,903.75
0.0011939999999999173,903.75
0.0013530000000001596,906.25
0.0011899999999998023,908.75
0.001266999999999907,907.5
0.0012929999999999886,907.5
0.0011079999999998869,905.0
0.0011359999999998038,901.25
0.0011470000000000091,906.25
0.0012220000000000564,905.0
0.0013049999999998896,905.0
0.001202999999999843,906.25
0.0007350000000001522,906.25
0.0006949999999998902,906.25
0.001459000000000099,908.75
0.0014409999999998035,906.25
0.0013160000000000949,907.5
0.0012630000000002362,905.0
0.00115899999999991,906.25
0.0010889999999998956,905.0
0.0014470000000001981,900.0
0.0013839999999998298,903.75
0.0011980000000000324,902.5
0.0013449999999997075,902.5
0.001352000000000242,910.0
0.0013000000000000789,907.5
0.0012839999999996188,907.5
0.0013440000000000119,906.25
0.0011499999999999844,902.5
0.0012439999999998008,906.25
0.001196000000000197,907.5
0.00070400000000026,901.25
0.0006439999999998669,902.5
0.0006639999999999979,902.5
0.0014379999999998283,905.0
0.0013440000000000119,910.0
0.0011879999999999669,905.0
0.0011849999999999916,903.75
0.0006790000000003182,905.0
0.001519000000000048,902.5
0.0011980000000000324,897.5
0.0011519999999998198,896.25
0.0011390000000002232,906.25
0.0014099999999999113,902.5
0.0013110000000002842,905.0
0.00155100000000008,908.75
0.001346999999999987,908.75
0.0010809999999996656,905.0
0.001214999999999744,905.0
0.0012859999999998983,905.0
0.001260000000000261,902.5
0.0011730000000000906,900.0
0.0011670000000001401,906.25
0.0013369999999999216,906.25
0.0013710000000002331,906.25
0.001427000000000067,908.75
0.001379000000000019,908.75
0.0011329999999998286,908.75
0.0012239999999996698,905.0
0.001140000000000363,903.75
0.0015939999999998733,906.25
0.0012169999999995795,897.5
0.0011079999999998869,898.75
0.0008690000000002307,905.0
0.0007030000000001202,905.0
0.0005209999999999937,905.0
0.0010750000000001592,905.0
0.0006189999999999252,908.75
0.000596000000000263,906.25
0.0005209999999999937,905.0
0.0006489999999996776,905.0
0.0014680000000000248,906.25
0.0014620000000000744,896.25
0.0014380000000002724,905.0
0.0012400000000001299,900.0
0.001174999999999926,902.5
0.0012059999999998183,906.25
0.0006580000000000474,907.5
0.0006940000000001945,906.25
0.0005049999999999777,905.0
0.0005560000000000009,906.25
0.0015450000000001296,905.0
0.0011779999999999013,902.5
0.0012419999999999654,907.5
0.0013900000000002244,901.25
0.0012219999999998343,905.0
0.0013369999999999216,907.5
0.0012179999999997193,907.5
0.0007159999999997169,908.75
0.000668000000000113,906.25
0.0006639999999999979,911.25
0.001422999999999952,906.25
0.0012249999999998096,906.25
0.0011110000000003062,902.5
0.0013420000000001764,901.25
0.0012340000000001794,905.0
0.0012570000000002857,906.25
0.0012520000000000309,905.0
0.0013329999999998066,907.5
0.0011969999999998926,907.5
0.000736000000000292,906.25
0.0012559999999997018,905.0
0.0005350000000001742,907.5
0.0006099999999999994,902.5
0.000688000000000244,906.25
0.0005389999999998452,898.75
0.0014310000000001821,905.0
0.0012350000000003192,903.75
0.0011979999999995883,906.25
0.0011849999999999916,911.25
0.0012649999999996275,906.25
0.0011499999999999844,906.25
0.00132000000000021,906.25
0.0013139999999998153,903.75
0.0012180000000001634,905.0
0.0011570000000000746,906.25
0.0008970000000001477,905.0
0.0013230000000001851,907.5
0.0011779999999999013,906.25
0.0012419999999999654,907.5
0.001246999999999776,910.0
0.001180000000000181,906.25
0.0012279999999997848,903.75
0.0013390000000002011,906.25
0.0009610000000002117,903.75
0.0007049999999999557,906.25
0.0005239999999999689,906.25
0.001434999999999853,903.75
0.001395000000000035,905.0
0.001446999999999754,907.5
0.0011740000000002304,910.0
0.0012609999999999566,910.0
0.0011830000000001561,905.0
0.0012890000000003177,905.0
0.0008420000000000094,905.0
0.000668000000000113,905.0
0.0006200000000000649,905.0
0.0014599999999997948,905.0
0.0012400000000001299,906.25
0.0011570000000000746,908.75
0.001404000000000405,906.25
0.0012179999999997193,906.25
0.0012289999999999246,910.0
0.0011600000000000499,905.0
0.0005449999999997956,901.25
0.0006970000000001697,901.25
0.000672000000000228,897.5
0.001554999999999751,906.25
0.0012080000000000979,906.25
0.001172000000000395,905.0
0.0013190000000000701,905.0
0.0011570000000000746,907.5
0.0013170000000002346,908.75
0.0006140000000001145,906.25
0.0005570000000001407,908.75
0.0006800000000000139,907.5
0.0006010000000000737,902.5
0.0013999999999998458,897.5
0.0012929999999999886,907.5
0.0011810000000003207,900.0
0.0011489999999998446,901.25
0.0010839999999996408,906.25
0.0014030000000002651,903.75
0.0013379999999996173,905.0
0.0013030000000000541,910.0
0.001330999999999971,903.75
0.0011130000000001417,906.25
0.001152000000000264,897.5
0.0012409999999998256,906.25
0.0013000000000000789,907.5
0.001298999999999939,901.25
0.0011309999999999931,906.25
0.0011650000000003047,907.5
0.001072000000000184,908.75
0.0006919999999999149,907.5
0.000672000000000228,905.0
0.0006709999999996441,906.25
0.0014820000000002054,901.25
0.0013359999999997818,906.25
0.0012430000000001051,900.0
0.0014700000000003044,905.0
0.0013579999999997483,903.75
0.0011339999999999684,906.25
0.0011149999999999771,906.25
0.0011309999999999931,908.75
0.0008460000000001244,905.0
0.0006669999999999732,905.0
0.0013659999999999783,907.5
0.0014009999999999856,906.25
0.0012010000000000076,906.25
0.0012900000000000134,905.0
0.0011620000000003294,906.25
0.0013839999999998298,906.25
0.0012849999999997586,911.25
0.0012419999999999654,906.25
0.0016439999999997568,905.0
0.0013199999999997658,902.5
0.001418999999999837,898.75
0.001450999999999869,906.25
0.0012409999999998256,898.75
0.0011120000000000019,905.0
0.0010189999999998811,905.0
0.0010289999999999466,906.25
0.0014159999999998618,906.25
0.0012859999999998983,908.75
0.0010979999999998213,905.0
0.0007030000000001202,907.5
0.000504000000000282,905.0
0.0007880000000000109,903.75
0.0006629999999998581,905.0
0.0012850000000002026,903.75
0.0010880000000002,906.25
0.0009029999999996541,905.0
0.0010580000000000034,905.0
0.0005649999999999267,907.5
0.0006209999999997606,906.25
0.000684000000000129,906.25
0.0005790000000001072,907.5
0.001386999999999805,902.5
0.001206999999999958,905.0
0.0007069999999997911,898.75
0.0006299999999996864,901.25
0.0006159999999999499,898.75
0.0014739999999999753,902.5
0.001046999999999798,902.5
0.0010810000000001097,905.0
0.0011739999999997863,905.0
0.000660000000000327,910.0
0.001395000000000035,903.75
0.0012599999999998168,907.5
0.0011620000000003294,901.25
0.001454999999999984,906.25
0.0013119999999999798,905.0
0.0012720000000001619,905.0
0.0012970000000001036,906.25
0.0012150000000001882,907.5
0.0012240000000001139,905.0
0.0006949999999998902,908.75
0.0014490000000000336,905.0
0.0013920000000000599,903.75
0.001182999999999712,906.25
0.001164000000000165,906.25
0.0013499999999999623,905.0
0.0013119999999999798,903.75
0.0011879999999999669,905.0
0.0011120000000000019,905.0
0.0011900000000002464,906.25
0.0006810000000001537,906.25
0.0014639999999999098,902.5
0.0013689999999999536,903.75
0.0013440000000000119,900.0
0.0013819999999999943,902.5
0.0011510000000001241,906.25
0.0014560000000001239,905.0
0.0012089999999997936,907.5
0.0012199999999999989,908.75
0.0011459999999998693,906.25
0.0011450000000001737,907.5
0.0012170000000000236,905.0
0.0012620000000000964,906.25
0.0012510000000003352,898.75
0.001264000000000376,900.0
0.0012609999999999566,905.0
0.0012639999999999318,906.25
0.0011370000000003877,905.0
0.001314999999999955,906.25
0.0012400000000001299,907.5
0.0011289999999997136,908.75
0.001314999999999955,905.0
0.0012490000000000556,908.75
0.0012499999999997513,905.0
0.0012460000000000804,905.0
0.0014129999999998866,905.0
0.0013649999999998386,902.5
0.0011260000000001824,903.75
0.0012140000000000484,906.25
0.0013980000000000103,906.25
0.0014170000000000016,907.5
0.0011920000000000819,902.5
0.0006530000000002367,905.0
0.0006699999999999484,905.0
0.0005539999999997214,901.25
0.0005519999999998859,905.0
0.0013659999999999783,906.25
0.0014599999999997948,905.0
0.0012019999999997033,908.75
0.0010459999999996583,905.0
0.001416000000000306,907.5
0.0011849999999999916,905.0
0.0012490000000000556,905.0
0.0012019999999997033,906.25
0.0010780000000001344,906.25
0.0011309999999999931,905.0
0.001172000000000395,906.25
0.001084000000000085,905.0
0.0013730000000000686,908.75
0.0012409999999998256,906.25
0.0010590000000001432,906.25
0.0006839999999996849,903.75
0.0015060000000000073,902.5
0.0013489999999998226,905.0
0.0012560000000001459,905.0
0.0009730000000001127,906.25
0.0010170000000000456,905.0
0.001126999999999878,907.5
0.0010750000000001592,908.75
0.001306999999999725,910.0
0.0009899999999998244,906.25
0.0007169999999998566,905.0
0.0006539999999999324,907.5
0.0006689999999998086,905.0
0.0006610000000000227,907.5
0.0005589999999999762,906.25
0.0006749999999997591,902.5
0.000560000000000116,905.0
0.0005470000000000752,907.5
0.0005510000000001902,905.0
0.0016849999999997145,905.0
0.0018839999999999968,905.0
0.0010279999999998068,906.25
0.0012180000000001634,905.0
0.0010340000000002014,905.0
0.0012810000000000876,906.25
0.001292000000000293,905.0
0.0012599999999998168,906.25
0.0011149999999999771,905.0
0.001156000000000379,905.0
0.001222999999999974,905.0
0.001422999999999952,907.5
0.0011879999999999669,902.5
0.001106999999999747,903.75
0.000672000000000228,906.25
0.0005649999999999267,900.0
0.0006420000000000314,906.25
0.0015290000000001136,906.25
0.0011399999999999189,906.25
0.0011610000000001897,905.0
0.000994999999999635,912.5
0.0014579999999999593,908.75
0.0010819999999998053,905.0
0.0010339999999997573,906.25
0.001298999999999939,906.25
0.0013220000000000454,907.5
0.001090999999999731,906.25
0.0006159999999999499,906.25
0.0006629999999998581,906.25
0.0005489999999999107,905.0
0.00048100000000017573,906.25
0.0008780000000001564,905.0
0.0015719999999999068,906.25
0.0012940000000001284,903.75
0.0012240000000001139,906.25
0.00131099999999984,906.25
0.001422999999999952,905.0
0.0011290000000001577,905.0
0.0011769999999997616,905.0
0.0013369999999999216,906.25
0.0012150000000001882,906.25
0.0015100000000001224,906.25
0.0006729999999999237,905.0
0.0005669999999997621,905.0
0.0006620000000001625,905.0
0.0005589999999999762,903.75
0.0009380000000001054,900.0
0.0006729999999999237,902.5
0.0006529999999997926,902.5
0.000652000000000097,905.0
0.0006420000000000314,905.0
0.0006780000000001785,905.0
0.0006940000000001945,902.5
0.0005319999999997549,907.5
0.0006810000000001537,905.0
0.0005690000000000417,901.25
0.000548000000000215,905.0
0.0004979999999998874,900.0
0.0006569999999999077,901.25
0.0006810000000001537,903.75
0.000500000000000167,906.25
0.0006759999999998989,905.0
0.0007079999999999309,910.0
0.0005570000000001407,907.5
0.0007009999999998406,906.25
0.0006870000000001042,902.5
0.0006500000000002615,906.25
0.0005790000000001072,906.25
0.0004970000000001917,905.0
0.0006819999999998494,905.0
0.0006390000000000562,906.25
0.0007099999999997664,905.0
0.0007060000000000954,906.25
0.0006649999999996936,910.0
0.000592000000000148,906.25
0.0006820000000002935,906.25
0.0006070000000000242,906.25
0.0005530000000000257,905.0
0.0005399999999999849,906.25
0.0005759999999996879,905.0
0.0005819999999996384,905.0
0.0007099999999997664,905.0
0.0006949999999998902,906.25
0.000684000000000129,906.25
0.0006849999999998246,905.0
0.0006690000000002527,906.25
0.0006629999999998581,905.0
0.0005710000000003213,906.25
0.0005330000000003388,906.25
0.0005169999999998787,905.0
0.00047200000000025,906.25
0.0005910000000000082,905.0
0.0006780000000001785,906.25
0.000668000000000113,906.25
0.0006309999999998261,906.25
0.0006859999999999644,905.0
0.0006859999999999644,905.0
0.0006209999999997606,906.25
0.0005239999999999689,906.25
0.0005449999999997956,906.25
0.0005049999999999777,905.0
0.0005690000000000417,905.0
0.0005630000000000912,905.0
0.0007060000000000954,905.0
0.0006889999999999397,905.0
0.000684000000000129,905.0
0.0006190000000003693,906.25
0.0006580000000000474,905.0
0.0005380000000001495,906.25
0.0005540000000001655,905.0
0.0004770000000000607,905.0
0.0005309999999996151,907.5
0.0005889999999997286,906.25
0.0006810000000001537,905.0
0.0005950000000001232,911.25
0.0006829999999999892,906.25
0.00070400000000026,905.0
0.0006380000000003605,906.25
0.0006390000000000562,905.0
0.0006369999999997766,906.25
0.0006289999999999907,905.0
0.0006319999999999659,906.25
0.0005739999999998524,905.0
0.0009130000000001637,906.25
0.0007150000000000212,905.0
0.0007139999999998814,908.75
0.0013009999999997746,911.25
0.0010750000000001592,905.0
0.0013359999999997818,905.0
0.0014120000000001909,902.5
0.0013530000000003817,906.25
0.001402999999999821,906.25
0.0013049999999998896,905.0
0.0013620000000003074,905.0
0.0007060000000000954,910.0
0.0005720000000000169,908.75
0.001379000000000019,905.0
0.0005679999999999019,907.5
0.0006710000000000882,905.0
0.0006499999999998174,906.25
0.0005209999999999937,906.25
0.0014769999999999506,907.5
0.0013499999999999623,905.0
0.0012970000000001036,906.25
0.0013290000000001356,905.0
0.0012310000000002042,905.0
0.0013689999999999536,906.25
0.0012310000000002042,905.0
0.0013209999999999056,907.5
0.0011599999999996058,905.0
0.0006639999999999979,905.0
0.0013809999999998546,905.0
0.0013420000000001764,905.0
0.0013000000000000789,905.0
0.0013570000000000526,905.0
0.0012430000000001051,907.5
0.001358999999999888,905.0
0.0012020000000001474,906.25
0.0011120000000000019,906.25
0.0011600000000000499,905.0
0.0011679999999998358,905.0
0.0013870000000002491,905.0
0.00130299999999961,907.5
0.001294999999999824,905.0
0.0013800000000001589,906.25
0.0012759999999998328,906.25
0.0012929999999999886,905.0
0.0005870000000003373,906.25
0.000580000000000247,905.0
0.0005490000000003548,906.25
0.0004819999999998714,905.0
0.0005100000000002325,906.25
0.0012680000000000469,906.25
0.0006379999999999164,905.0
0.0009149999999999991,906.25
0.0006630000000003022,905.0
0.0006470000000002862,906.25
0.0014049999999996565,905.0
0.0010900000000000354,905.0
0.0010590000000001432,906.25
0.0009719999999999729,905.0
0.0010129999999999306,906.25
0.0012279999999997848,905.0
0.0006580000000000474,906.25
0.0011169999999998126,906.25
0.0006619999999997184,905.0
0.0006309999999998261,907.5
0.0012939999999996843,905.0
0.0005910000000000082,906.25
0.0005549999999998612,905.0
0.0005150000000000432,905.0
0.0005429999999999602,905.0
0.0014569999999998196,905.0
0.0013530000000003817,906.25
0.0012449999999999406,906.25
0.0012240000000001139,906.25
0.0006810000000001537,905.0
0.0006740000000000634,905.0
0.0013009999999997746,905.0
0.0011559999999999349,905.0
0.0013039999999997498,906.25
0.0011489999999998446,905.0
0.0013640000000001429,907.5
0.0012680000000000469,906.25
0.0011999999999998678,906.25
0.0012619999999996523,906.25
0.0011359999999998038,905.0
0.0012170000000000236,905.0
0.001406999999999936,906.25
0.0013169999999997906,905.0
0.0012530000000001706,907.5
0.0011130000000001417,905.0
0.0012039999999999829,906.25
0.0011990000000001722,905.0
0.0010820000000002494,906.25
0.0011950000000000571,905.0
0.0006780000000001785,905.0
0.0007109999999999062,906.25
0.0007109999999999062,905.0
0.000640000000000196,906.25
0.0006519999999996529,905.0
0.0006260000000000154,906.25
0.0005459999999999354,905.0
0.0006359999999996369,905.0
0.0005410000000001247,906.25
0.0007079999999999309,905.0
0.0006729999999999237,906.25
0.0006909999999997751,905.0
0.0006370000000002207,905.0
0.0006020000000002135,906.25
0.0006639999999999979,905.0
0.0006719999999997839,906.25
0.0006950000000003342,905.0
0.0006319999999999659,906.25
0.0005090000000000927,906.25
0.0005069999999998132,905.0
0.0006660000000002775,906.25
0.0006270000000001552,906.25
0.0007139999999998814,906.25
0.000608000000000164,905.0
0.0005290000000002237,906.25
0.000652000000000097,905.0
0.0006660000000002775,905.0
0.0006850000000002687,905.0
0.0006770000000000387,905.0
0.0006870000000001042,906.25
0.000684000000000129,905.0
0.0005989999999997941,906.25
0.0007570000000001187,905.0
0.0006209999999997606,905.0
0.0005869999999998932,905.0
0.0005429999999999602,905.0
0.0006949999999998902,906.25
0.0006820000000002935,905.0
0.0006919999999999149,906.25
0.0006550000000000722,906.25
0.0007219999999996674,905.0
0.0005869999999998932,905.0
0.0007060000000000954,905.0
0.0006020000000002135,905.0
0.0005329999999998947,905.0
0.000536000000000314,906.25
0.000512000000000068,906.25
0.0006729999999999237,905.0
0.000684000000000129,906.25
0.0006699999999999484,905.0
0.000692000000000359,906.25
0.0006650000000001377,905.0
0.0006990000000000052,906.25
0.0006029999999999092,905.0
0.0005470000000000752,905.0
0.0005910000000000082,906.25
0.0006469999999998421,905.0
0.0006219999999999004,906.25
0.0005399999999999849,906.25
0.0005530000000000257,906.25
0.000980000000000203,905.0
0.0006740000000000634,905.0
0.0008989999999999831,906.25
0.0006580000000000474,905.0
0.0005290000000002237,906.25
0.0006070000000000242,905.0
0.00046900000000027475,905.0
0.0006159999999999499,905.0
0.0005049999999999777,905.0
0.0005310000000000592,905.0
0.00046899999999983066,905.0
0.000668000000000113,907.5
0.0006749999999997591,905.0
0.000732000000000177,906.25
0.0006310000000002702,905.0
0.0005560000000000009,905.0
0.0006269999999997111,905.0
0.0005869999999998932,905.0
0.0005649999999999267,906.25
0.0006260000000000154,906.25
0.0005609999999998116,905.0
0.0007030000000001202,906.25
0.0006330000000001057,905.0
0.0006689999999998086,905.0
0.0006690000000002527,906.25
0.0006450000000000067,906.25
0.0006850000000002687,905.0
0.000612000000000279,905.0
0.0006170000000000897,906.25
0.0005779999999999674,906.25
0.0005670000000002062,905.0
0.0007199999999998319,905.0
0.0006429999999997271,905.0
0.0006740000000000634,905.0
0.0006970000000001697,906.25
0.0007220000000001114,906.25
0.0006619999999997184,905.0
0.0006309999999998261,906.25
0.0004969999999997476,905.0
0.0004970000000001917,906.25
0.00045299999999981466,905.0
0.0006749999999997591,906.25
0.0006959999999995858,906.25
